Unit_ID,Candidate_Number,Candidate_Name,Score
KK10_CONST_โนนศิลา_โนนแดง_M3_U3,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_โนนศิลา_โนนแดง_M3_U3,5,นายพชรกร อรรณนพพร,130
KK10_CONST_โนนศิลา_โนนแดง_M3_U3,6,นายประยูร เทียมทะนง,1
KK10_CONST_โนนศิลา_โนนแดง_M4_U4,1,นายวันนิวัติ สมบูรณ์,132
KK10_CONST_โนนศิลา_โนนแดง_M4_U4,2,ร.ต.ท.สงวน คมขาว,3
KK10_CONST_โนนศิลา_โนนแดง_M4_U4,3,นายนิวัตร สระพรม,33
KK10_CONST_โนนศิลา_โนนแดง_M4_U4,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_โนนศิลา_โนนแดง_M4_U4,5,นายพชรกร อรรณนพพร,109
KK10_CONST_โนนศิลา_โนนแดง_M4_U4,6,นายประยูร เทียมทะนง,1
KK10_CONST_โนนศิลา_โนนแดง_M5_U5,1,นายวันนิวัติ สมบูรณ์,103
KK10_CONST_โนนศิลา_โนนแดง_M5_U5,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_โนนศิลา_โนนแดง_M5_U5,3,นายนิวัตร สระพรม,29
KK10_CONST_โนนศิลา_โนนแดง_M5_U5,4,นายวิระศักดิ์ สายทอง,2
KK10_CONST_โนนศิลา_โนนแดง_M5_U5,5,นายพชรกร อรรณนพพร,129
KK10_CONST_โนนศิลา_โนนแดง_M5_U5,6,นายประยูร เทียมทะนง,2
KK10_CONST_โนนศิลา_โนนแดง_M6_U6,1,นายวันนิวัติ สมบูรณ์,106
KK10_CONST_โนนศิลา_โนนแดง_M6_U6,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_โนนศิลา_โนนแดง_M6_U6,3,นายนิวัตร สระพรม,16
KK10_CONST_โนนศิลา_โนนแดง_M6_U6,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_โนนศิลา_โนนแดง_M6_U6,5,นายพชรกร อรรณนพพร,115
KK10_CONST_โนนศิลา_โนนแดง_M6_U6,6,นายประยูร เทียมทะนง,0
KK10_CONST_โนนศิลา_โนนแดง_M7_U7,1,นายวันนิวัติ สมบูรณ์,76
KK10_CONST_โนนศิลา_โนนแดง_M7_U7,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_โนนศิลา_โนนแดง_M7_U7,3,นายนิวัตร สระพรม,26
KK10_CONST_โนนศิลา_โนนแดง_M7_U7,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_โนนศิลา_โนนแดง_M7_U7,5,นายพชรกร อรรณนพพร,178
KK10_CONST_โนนศิลา_โนนแดง_M7_U7,6,นายประยูร เทียมทะนง,2
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M10_U10,1,นายวันนิวัติ สมบูรณ์,60
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M10_U10,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M10_U10,3,นายนิวัตร สระพรม,20
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M10_U10,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M10_U10,5,นายพชรกร อรรณนพพร,77
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M10_U10,6,นายประยูร เทียมทะนง,1
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M11_U11,1,นายวันนิวัติ สมบูรณ์,137
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M11_U11,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M11_U11,3,นายนิวัตร สระพรม,25
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M11_U11,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M11_U11,5,นายพชรกร อรรณนพพร,96
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M11_U11,6,นายประยูร เทียมทะนง,0
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M1_U1,1,นายวันนิวัติ สมบูรณ์,211
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M1_U1,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M1_U1,3,นายนิวัตร สระพรม,22
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M1_U1,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M1_U1,5,นายพชรกร อรรณนพพร,93
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M1_U1,6,นายประยูร เทียมทะนง,1
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M2_U2,1,นายวันนิวัติ สมบูรณ์,157
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M2_U2,2,ร.ต.ท.สงวน คมขาว,3
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M2_U2,3,นายนิวัตร สระพรม,25
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M2_U2,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M2_U2,5,นายพชรกร อรรณนพพร,158
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M2_U2,6,นายประยูร เทียมทะนง,0
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M3_U3,1,นายวันนิวัติ สมบูรณ์,139
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M3_U3,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M3_U3,3,นายนิวัตร สระพรม,37
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M3_U3,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M3_U3,5,นายพชรกร อรรณนพพร,188
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M3_U3,6,นายประยูร เทียมทะนง,2
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,1,นายวันนิวัติ สมบูรณ์,140
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,3,นายนิวัตร สระพรม,16
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,4,นายวิระศักดิ์ สายทอง,3
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,5,นายพชรกร อรรณนพพร,127
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M4_U4,6,นายประยูร เทียมทะนง,0
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,1,นายวันนิวัติ สมบูรณ์,141
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,2,ร.ต.ท.สงวน คมขาว,5
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,3,นายนิวัตร สระพรม,30
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,4,นายวิระศักดิ์ สายทอง,2
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,5,นายพชรกร อรรณนพพร,242
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M5_U5,6,นายประยูร เทียมทะนง,2
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,1,นายวันนิวัติ สมบูรณ์,87
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,3,นายนิวัตร สระพรม,18
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,5,นายพชรกร อรรณนพพร,39
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M6_U6,6,นายประยูร เทียมทะนง,1
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,1,นายวันนิวัติ สมบูรณ์,123
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,3,นายนิวัตร สระพรม,24
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,5,นายพชรกร อรรณนพพร,63
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M7_U7,6,นายประยูร เทียมทะนง,0
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,1,นายวันนิวัติ สมบูรณ์,79
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,3,นายนิวัตร สระพรม,17
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,5,นายพชรกร อรรณนพพร,69
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M8_U8,6,นายประยูร เทียมทะนง,0
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,1,นายวันนิวัติ สมบูรณ์,174
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,3,นายนิวัตร สระพรม,28
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,5,นายพชรกร อรรณนพพร,66
KK10_CONST_โคกโพธิ์ไชย_ซับสมบูรณ์_M9_U9,6,นายประยูร เทียมทะนง,1
KK10_CONST_โคกโพธิ์ไชย_นาแพง_M1_U1,1,นายวันนิวัติ สมบูรณ์,134
KK10_CONST_โคกโพธิ์ไชย_นาแพง_M1_U1,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_โคกโพธิ์ไชย_นาแพง_M1_U1,3,นายนิวัตร สระพรม,28
KK10_CONST_โคกโพธิ์ไชย_นาแพง_M1_U1,4,นายวิระศักดิ์ สายทอง,2
KK10_CONST_โคกโพธิ์ไชย_นาแพง_M1_U1,5,นายพชรกร อรรณนพพร,76
KK10_CONST_โคกโพธิ์ไชย_นาแพง_M1_U1,6,นายประยูร เทียมทะนง,0
KK10_CONST_โคกโพธิ์ไชย_นาแพง_M2_U2,1,นายวันนิวัติ สมบูรณ์,157
KK10_CONST_โคกโพธิ์ไชย_นาแพง_M2_U2,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_โคกโพธิ์ไชย_นาแพง_M2_U2,3,นายนิวัตร สระพรม,44
KK10_CONST_โคกโพธิ์ไชย_นาแพง_M2_U2,4,นายวิระศักดิ์ สายทอง,6
